,product_id,rcmd_product_id,score
227,916784,691576,0.3299516186428841
228,916784,203734,0.32290673906469186
229,916784,899588,0.3220653932044101
230,916784,514927,0.31035758239787903
231,916784,299461,0.3093858648869309
232,21017060,34414903,0.7651672067477172
233,21017060,50319688,0.39913737494872437
234,21017060,75551911,0.38320489548357084
235,21017060,35373097,0.3777816161119657
236,21017060,35723184,0.3654164996082545
237,21017060,26348659,0.3642646587287919
238,21017060,67752435,0.36253444823801595
239,21017060,62715859,0.3623821348407843
240,35723184,62715859,0.7514723928046482
241,35723184,56365197,0.5094907033544589
242,35723184,50319688,0.40004515967960774
243,35723184,35607267,0.3672741107799832
244,35723184,21017060,0.3654164996082545
245,35723184,72928043,0.3620249463942352
246,35723184,35373097,0.3580607751592454
247,35723184,26348659,0.3535961165165083
248,1714729,38144690,0.550391132171253
249,1714729,4028301,0.4653969102974026
250,1714729,8023300,0.4536014476527705
251,1714729,8159799,0.45060586963493526
252,1714729,25062191,0.39996604934295077
253,1714729,48483174,0.3991863239082118
254,1714729,1059892,0.39580635286117194
255,1714729,38151960,0.3939663048906969
256,76480235,77162112,0.7965371636837445
257,76480235,67709566,0.2810590993378002
258,76480235,54056610,0.23684094771148348
259,76480235,53978256,0.23682659583551186
260,76480235,44217261,0.22331098633909024
261,76480235,56799815,0.21529327425173514
262,76480235,55457074,0.21110205700829096
263,76480235,57447641,0.2044277719585828
264,68088752,71893707,0.9536987459390267
265,68088752,71907010,0.950752089997843
266,68088752,71896003,0.9421592915210705
267,68088752,76101329,0.4043756836330948
268,68088752,45070823,0.38735319124969764
269,68088752,68025746,0.3235684188151521
270,68088752,52562646,0.3226475631531116
271,68088752,54935451,0.3219718075288822
272,75643830,13151476,0.5524643128990052
273,75643830,13151574,0.5508326465598392
274,75643830,56612173,0.5178282298623014
275,75643830,8122678,0.500028802032132
276,75643830,72217122,0.4940645016460153
277,75643830,73861888,0.4935717787045588
278,75643830,8122699,0.48661356899640495
279,75643830,4219781,0.4858148564538406
280,11477102,74246209,0.8337610476903605
281,11477102,1059170,0.6831794292638361
282,11477102,1324787,0.5543221606103371
283,11477102,255023,0.5392769564782486
284,11477102,3220163,0.42380314110089506
285,11477102,28252100,0.412692663833014
286,11477102,44232101,0.39108218781460896
287,11477102,54017350,0.3897344727010953
288,62445418,29572815,0.37352973548486923
289,62445418,38458616,0.29135801918840315
290,62445418,24852048,0.27577596126484416
291,62445418,73314682,0.2693727946873015
292,62445418,74285829,0.2687759012250583
293,62445418,35373097,0.2665409570864
294,62445418,26348659,0.25559411434815477
295,62445418,58291928,0.2504712861701269
296,50253867,53631890,0.6984180248962961
297,50253867,14313154,0.637415747792563
298,50253867,26029929,0.5916441193017224
299,50253867,25468367,0.5592930029206616
300,50253867,1524461,0.5456000072914454
301,50253867,5511229,0.5399332516609198
302,50253867,17929212,0.5242813282271778
303,50253867,22436063,0.5151054639317906
304,68025746,68100167,0.937988332055772
305,68025746,71892315,0.9267347152362859
306,68025746,45070823,0.33088260490053983
307,68025746,68088752,0.3235684188151521
308,68025746,71893707,0.2918554477974452
309,68025746,71907010,0.2893290810155
310,68025746,71896003,0.28267766006228007
311,68025746,58566938,0.2356887337370695
312,1517005,1457747,0.5983069417389283
313,1517005,1516999,0.5511699851796044
314,1517005,8090713,0.45046599176337887
315,1517005,10791582,0.3709080654167688
316,1517005,461038,0.3183536375181611
317,1517005,487524,0.31596965954750517
318,1517005,426223,0.3120675377945084
319,1517005,4877909,0.2995945398659984
320,52087768,34790708,0.8593145328743711
321,52087768,28912009,0.8539528258703372
322,52087768,51030375,0.5197872486450981
323,52087768,52769271,0.5176578925617921
324,52087768,51343843,0.5143412986263414
325,52087768,50237107,0.488699086040274
326,52087768,68358114,0.4711715724555993
327,52087768,4216333,0.441915380277271
328,53611551,8122678,0.44552355496140866
329,53611551,47499193,0.4343998344791961
330,53611551,32041253,0.4092619634648869
331,53611551,75643830,0.39612134164430535
332,53611551,8122699,0.38619503432123414
333,53611551,56597141,0.38535705776852375
334,53611551,56612173,0.37340525352242737
335,53611551,76216745,0.3621720096633883
336,17629257,53547831,0.7554280488209311
337,17629257,17629146,0.7105676912830275
338,17629257,53547999,0.7029104140073335
339,17629257,46037816,0.31649120223995036
340,17629257,32399542,0.29154557098747647
341,17629257,77870921,0.24506274133727887
342,17629257,25468367,0.24441136061150293
343,17629257,66708181,0.20766564472554022
344,67709566,53978256,0.728309225870111
345,67709566,56799815,0.6973651134331645
346,67709566,57447641,0.6826567233416612
347,67709566,51593115,0.6769413204758238
348,67709566,55457074,0.44101936857385354
349,67709566,81926706,0.401783841408785
350,67709566,54056610,0.3642312041994753
351,67709566,56025961,0.33817861833289853
352,48483174,25062191,0.5752406262741354
353,48483174,8141868,0.4562455038498707
354,48483174,71075716,0.4502241636698518
355,48483174,38144690,0.404675353566482
356,48483174,1714729,0.3991863239082118
357,48483174,80850379,0.3959795961615157
358,48483174,1995735,0.38201947714024687
359,48483174,23291354,0.377223664678724
360,855600,7320225,0.41951127120320053
361,855600,855018,0.4059520084263703
362,855600,4897521,0.40370246722038095
363,855600,22413470,0.3944651129621124
364,855600,55469774,0.3936489741859357
365,855600,23476288,0.3909745525790317
366,855600,2638665,0.3720605081328927
367,855600,680611,0.3694270030143676
368,65395332,59322576,0.7352304200241945
369,65395332,70895043,0.5675776934607359
370,65395332,7820533,0.5569206926485832
371,65395332,23852057,0.5537934857821545
372,65395332,15079790,0.5433838119078783
373,65395332,53447698,0.5221363480145408
374,65395332,32586832,0.5177248152021365
375,65395332,56320903,0.5159901130341402
376,2860621,73987485,0.43416269628403203
377,2860621,3171419,0.3833957384132332
378,2860621,2859451,0.34774226776493555
379,2860621,53853891,0.3266544624975333
380,2860621,50326880,0.30855487741197396
381,2860621,8326109,0.30373271588688056
382,2860621,37474291,0.27580422594572224
383,2860621,1097744,0.27390541974621585
384,49867500,52333193,0.23960683450786194
385,49867500,22413470,0.22988612591532132
386,49867500,53297644,0.22130051056621702
387,49867500,52889826,0.21743859935664653
388,49867500,35373097,0.21252095885723335
389,49867500,72560404,0.2123898671899675
390,49867500,26093257,0.21202471100375303
391,49867500,26348659,0.21037448852774243
392,487511,64354130,0.6986012218561848
393,487511,487532,0.654365996134762
394,487511,56922762,0.586059277831936
395,487511,10791582,0.5703233629012665
396,487511,487524,0.5582536543175678
397,487511,3222489,0.49412276810361133
398,487511,4877909,0.4846197592306061
399,487511,5899257,0.46285512380586086
400,50082914,554912,0.2639006734655084
401,50082914,514927,0.2524539657023114
402,50082914,2462825,0.2501131640592007
403,50082914,916784,0.24168182197446664
404,50082914,68438139,0.23178747186661777
405,50082914,916764,0.21870475079469062
406,50082914,4312259,0.21288759825628836
407,50082914,515550,0.2065317800117322
408,646020,361277,0.4598567179592354
409,646020,359483,0.38842491882995245
410,646020,11241055,0.3808615283631243
411,646020,588800,0.3791639056050096
412,646020,1044890,0.34994990173556934
413,646020,595655,0.34901811959530615
414,646020,11891181,0.34620423689631963
415,646020,361279,0.3454465078116539
416,50237107,52769271,0.6764619353952508
417,50237107,50711490,0.5954432020654616
418,50237107,4216333,0.5364772365930174
419,50237107,34790708,0.5302421686296057
420,50237107,4331913,0.5300917636708566
421,50237107,28912009,0.5181848066183814
422,50237107,56873256,0.5033237850171324
423,50237107,52087768,0.488699086040274
424,1457747,1517005,0.5983069417389283
425,1457747,8090713,0.47412900907982203
426,1457747,1516999,0.4593628847129079
427,1457747,10791582,0.36750855890476986
428,1457747,487524,0.3394751009477024
429,1457747,64354130,0.3093954467817639
430,1457747,426223,0.30920732599047557
431,1457747,72308191,0.29236094385920053
432,32111995,2669195,0.8939102155131572
433,32111995,7734288,0.8202286080464671
434,32111995,3922389,0.8009060162035995
435,32111995,5371673,0.782354285208658
436,32111995,7739073,0.6230222301362698
437,32111995,68358114,0.622890439484192
438,32111995,51030375,0.5841582813764487
439,32111995,4216333,0.5471334453588327
440,66530645,74141526,0.2833342075477137
441,66530645,1600005,0.2768777248095503
442,66530645,31602057,0.27599390451889694
443,66530645,855600,0.2701034112879701
444,66530645,22413470,0.2672117327587822
445,66530645,14790642,0.26704361428074086
446,66530645,4897521,0.26399367549069264
447,66530645,42515085,0.2613266264876791
448,35726089,29572815,0.2969626859494769
449,35726089,22413470,0.2606329287292318
450,35726089,35373097,0.2596554228216117
451,35726089,73314682,0.25876039008214996
452,35726089,74285829,0.2580679864252675
453,35726089,52333193,0.25376890351068204
454,35726089,56365197,0.25357911301160047
455,35726089,1011522,0.2506899645126999
456,299431,299461,0.7391123587318513
457,299431,74267277,0.514687205432831
458,299431,56930154,0.5025287803659692
459,299431,389145,0.4980120234932179
460,299431,54665,0.4666448761377763
461,299431,203734,0.44925941735888175
462,299431,171745,0.43887594526702134
463,299431,23362701,0.4379172878580336
464,23503622,75520677,0.354281711299734
465,23503622,75510218,0.31476254271902887
466,23503622,66940778,0.2981748247579931
467,23503622,68579717,0.2612888017866163
468,23503622,8826583,0.2535581494561287
469,23503622,26664755,0.24498280693238128
470,23503622,25761647,0.24112672885428507
471,23503622,22153584,0.23858705936512992
472,46841782,47321729,0.40499554196449616
473,46841782,45661782,0.32327656773293906
474,46841782,46605790,0.29279911778968243
475,46841782,41318362,0.2867393981014005
476,46841782,48493605,0.27079411091900374
477,46841782,32586832,0.25229418927005315
478,46841782,28252100,0.2356744564203425
479,46841782,44231732,0.22685015172910034
480,8326109,50326880,0.3729525694717241
481,8326109,3171419,0.34127472071935805
482,8326109,37000902,0.31349278986232254
483,8326109,58298176,0.31269079560628155
484,8326109,37000912,0.31030504136132225
485,8326109,54385590,0.30994059287035514
486,8326109,1097744,0.30563343354406036
487,8326109,2860621,0.30373271588688056
488,51668230,51668332,0.8752880975462546
489,51668230,8141868,0.49267529047723696
490,51668230,49658272,0.4910754968701145
491,51668230,38144690,0.4868073903944338
492,51668230,19772753,0.4810974842582585
493,51668230,7589409,0.47532752579353926
494,51668230,25062191,0.46527886879811414
495,51668230,8003987,0.46030410535014876
496,74850324,71051342,0.34542135099395616
497,74850324,56458881,0.24245951687616832
498,74850324,75337445,0.23821951828340313
499,74850324,36710007,0.23541374722613922
500,74850324,73842403,0.21147676492701584
501,74850324,48613176,0.20271779198433834
502,74850324,48612183,0.20271779198433834
503,74850324,58391908,0.2025858260417495
504,34520643,24489730,0.7889954349635017
505,34520643,25248696,0.6373070881859546
506,34520643,4539349,0.5723164524700899
507,34520643,40691443,0.5417875015195889
508,34520643,32021463,0.4075131184238047
509,34520643,25402524,0.40559754310257445
510,34520643,50227423,0.3868424212753144
511,34520643,2546979,0.3852343389931975
512,56515332,14970347,0.3591630965998015
513,56515332,25062191,0.30411968704583625
514,56515332,1995735,0.2973225058901902
515,56515332,8141868,0.2679279119703012
516,56515332,15088370,0.2408698727837867
517,56515332,54735304,0.23782808670682973
518,56515332,77718549,0.23028480439647456
519,56515332,49658272,0.2284680015112118
520,10860173,7614405,0.5509755817339158
521,10860173,56515226,0.5270330658521447
522,10860173,22028042,0.5041512317526017
523,10860173,13119283,0.44387598393089783
524,10860173,71655498,0.42002327178444415
525,10860173,13745119,0.41888041104234086
526,10860173,29950661,0.40740235539690156
527,10860173,47452735,0.3953256425085387
528,52889826,26348659,0.9381276813407209
529,52889826,52333193,0.9284380807126442
530,52889826,35373097,0.9255132708277054
531,52889826,72928043,0.8837335969360229
532,52889826,48273751,0.6576943173973246
533,52889826,41574489,0.6263495324590369
534,52889826,22413470,0.6212111330920564
535,52889826,56365197,0.6007063686345
536,17019841,59471077,0.4092882818364745
537,17019841,74989061,0.2276203645063626
538,17019841,37000902,0.22730639476144834
539,17019841,37000912,0.22679927777563605
540,17019841,50326880,0.2253084873586786
541,17019841,58298176,0.22488069912922024
542,17019841,19362591,0.21718307650455432
543,17019841,45268753,0.216711185584888
544,65074378,74853954,0.9493104153450529
545,65074378,28937832,0.4928504256978781
546,65074378,7614405,0.4898555347771923
547,65074378,56515226,0.48186616749125516
548,65074378,13745119,0.4695549592270998
549,65074378,2927891,0.46884863159975165
550,65074378,3416201,0.4368630748957747
551,65074378,33573544,0.40225324256453737
552,22436063,25468367,0.802027924363092
553,22436063,1524461,0.7345323222458726
554,22436063,17929212,0.7332029100653941
555,22436063,5511229,0.6991281087522931
556,22436063,10671551,0.5932373900328193
557,22436063,1524463,0.5642418836355835
558,22436063,14313154,0.5324177063742693
559,22436063,50253867,0.5151054639317906
560,20139040,75396549,0.5357275261499741
561,20139040,19242072,0.3440724102563519
562,20139040,14069536,0.3289655091685989
563,20139040,1935009,0.32424426793874467
564,20139040,38997194,0.3203948553312087
565,20139040,51720703,0.2927327211180747
566,20139040,13145075,0.2848979591544949
567,20139040,13580400,0.27661764855417365
568,2927891,13745119,0.9350153041341138
569,2927891,56515226,0.6158576923777219
570,2927891,7614405,0.5778590929918797
571,2927891,71655498,0.5348223996267658
572,2927891,65074378,0.46884863159975165
573,2927891,74853954,0.4528439819352192
574,2927891,28937832,0.43656678353474276
575,2927891,33573544,0.43607122318072944
576,46563491,72928043,0.5554057923519413
577,46563491,35373097,0.5155934185065156
578,46563491,26348659,0.5146103122900597
579,46563491,22413470,0.4986944412814679
580,46563491,52333193,0.4965780233008811
581,46563491,52889826,0.49212641510661026
582,46563491,48273751,0.492076212105667
583,46563491,41574489,0.49020432099390643
584,54056610,53978256,0.42253734625026435
585,54056610,77348600,0.38520522979227956
586,54056610,67709566,0.3642312041994753
587,54056610,56799815,0.31793743687932247
588,54056610,55457074,0.31126081458385935
589,54056610,44217261,0.3098493069756127
590,54056610,56025961,0.2993765096406707
591,54056610,51593115,0.29458654649607013
592,77870921,25325318,0.31459535111158055
593,77870921,54616399,0.24632619325566846
594,77870921,17629257,0.24506274133727887
595,77870921,54485907,0.23636671775487308
596,77870921,19772651,0.23019179158135775
597,77870921,74572230,0.2283407459371925
598,77870921,36710007,0.22517601410541435
599,77870921,53547999,0.2239656096777701
600,35607267,56365197,0.5459768803529734
601,35607267,54406343,0.4581447813624061
602,35607267,67634480,0.45071235444577407
603,35607267,79965318,0.43494417074633385
604,35607267,27977454,0.4343854166028248
605,35607267,70817873,0.41845655002332344
606,35607267,72928043,0.41743064359291493
607,35607267,35373097,0.4152438347770121
608,72519492,72560404,0.3773044048072155
609,72519492,22413470,0.3332016713902013
610,72519492,58240250,0.33259489426944766
611,72519492,35373097,0.3204987562668792
612,72519492,12411687,0.3154871483571684
613,72519492,52333193,0.31117683978282035
614,72519492,52889826,0.30809281930026333
615,72519492,48273751,0.3068102507609902
616,70772235,22413470,0.46078085581276484
617,70772235,54406343,0.4548554600491146
618,70772235,67752435,0.4402282633994226
619,70772235,59150358,0.42235746149845993
620,70772235,27977454,0.41869895890340775
621,70772235,52333193,0.41275803602911487
622,70772235,72560404,0.41247894071347563
623,70772235,35373097,0.39688870204427396
624,1059892,1060082,0.8124950336441794
625,1059892,4028301,0.4773444406586388
626,1059892,12485554,0.45133229421226145
627,1059892,3220143,0.42978882529623474
628,1059892,1714729,0.39580635286117194
629,1059892,15682170,0.3935480807511199
630,1059892,38144690,0.3619244974425615
631,1059892,11794382,0.3591050217075475
632,54385590,74989061,0.3259741155854834
633,54385590,71674971,0.3258508511408983
634,54385590,74348608,0.32276071438758575
635,54385590,58298176,0.3227194275173937
636,54385590,11239836,0.3184962361775405
637,54385590,74860089,0.3168381964134657
638,54385590,37000902,0.3109660220604275
639,54385590,45268753,0.3107891199412897
640,487524,64354130,0.762018193671189
641,487524,487532,0.7123973648271799
642,487524,56922762,0.6792749322893172
643,487524,10791582,0.6612339259214662
644,487524,487511,0.5582536543175678
645,487524,73315307,0.5498075729361291
646,487524,73179180,0.5257024694304481
647,487524,71672203,0.48427214944483477
648,58566938,75754994,0.7689479873945054
649,58566938,76101329,0.523451020242139
650,58566938,54384395,0.489056502715429
651,58566938,76198199,0.4441694765952534
652,58566938,54935451,0.44279625399673017
653,58566938,75557997,0.4386834161921796
654,58566938,57309752,0.43231375803338995
655,58566938,71505389,0.42806116600367516
656,359484,359480,0.44804941784793373
657,359484,122012,0.39492949335517036
658,359484,11914559,0.38745011093784987
659,359484,555019,0.3686970800459838
660,359484,359483,0.3656035184239162
661,359484,11241055,0.3559592088005026
662,359484,588800,0.3166981937556897
663,359484,595655,0.3130687572714488
664,56196502,554912,0.2543302184805409
665,56196502,2462825,0.20362614924069392
666,56196502,66620077,0.18418021382650765
667,56196502,10683512,0.18340820881164174
668,56196502,233129,0.1769595079107786
669,56196502,7395667,0.17358462792428936
670,56196502,916764,0.16598098309285528
671,56196502,55897,0.16474955588078116
672,48100590,59084364,0.36569718006066554
673,48100590,680611,0.35592098098699604
674,48100590,12618638,0.3203308157206586
675,48100590,54383925,0.31555757203576446
676,48100590,55469774,0.303367956182378
677,48100590,643138,0.30320041396037434
678,48100590,23476288,0.30205155671346207
679,48100590,72560404,0.2972157033366254
680,7817447,57309752,0.36907698160081287
681,7817447,45070823,0.3328110477752402
682,7817447,76101329,0.31854340463004205
683,7817447,75557997,0.3162364121542041
684,7817447,15590216,0.30518036409713517
685,7817447,58566938,0.27487685802888756
686,7817447,73488819,0.2719494012814694
687,7817447,7994852,0.27015047484565563
688,37474291,3171419,0.30507313583057666
689,37474291,50326880,0.3011519787861925
690,37474291,8326109,0.2904492944257902
691,37474291,1097744,0.27601183585050154
692,37474291,2860621,0.27580422594572224
693,37474291,73987485,0.2712730240369341
694,37474291,37000902,0.24599380796911605
695,37474291,376848,0.24326716716415683
696,54616399,74572230,0.4303679169281188
697,54616399,25325318,0.40811848247183274
698,54616399,58731373,0.38158994647196787
699,54616399,19772651,0.3752667499465797
700,54616399,58736477,0.3667380133260329
701,54616399,63912442,0.3560080034991586
702,54616399,19583872,0.35472245901602106
703,54616399,36710007,0.3447205719792437
704,14069536,51571587,0.6335331548752757
705,14069536,7320225,0.4126496498798256
706,14069536,50317255,0.39628635910967003
707,14069536,1935009,0.3821174769641483
708,14069536,56799621,0.338989751008571
709,14069536,76161572,0.33644832296626637
710,14069536,31602057,0.3354311994745099
711,14069536,20139040,0.3289655091685989
712,4252075,3953455,0.9242287502370261
713,4252075,11582921,0.6943500243292414
714,4252075,588800,0.6480731675185634
715,4252075,25732951,0.6048045857635994
716,4252075,10590207,0.585732906745688
717,4252075,11241055,0.5627892774113844
718,4252075,1044890,0.5366379118736724
719,4252075,16385902,0.5079478470035413
720,56612173,56597141,0.6098532393419772
721,56612173,72540740,0.5795806520808512
722,56612173,72217122,0.5745151586243842
723,56612173,8122699,0.5585587487853826
724,56612173,73861888,0.5455818079973982
725,56612173,71938164,0.5321524216859428
726,56612173,55719951,0.5306102541751732
727,56612173,71656427,0.5197460304246645
728,311639,73992109,0.3783526420083138
729,311639,15129417,0.2981764803282775
730,311639,26029837,0.28605447617723817
731,311639,575516,0.24522099421284896
732,311639,15226911,0.24499574987421197
733,311639,575388,0.2436410103186357
734,311639,575389,0.24301735133989366
735,311639,2067059,0.24101105678140367
736,58390133,34531250,0.7703343754006418
737,58390133,58473284,0.7321780922900336
738,58390133,19336345,0.6734149435829442
739,58390133,59301695,0.5914912601638013
740,58390133,57061367,0.4577058755055687
741,58390133,20997191,0.42229301138774694
742,58390133,59418162,0.3196725032829185
743,58390133,12379747,0.30211803915465096
744,36780619,27977454,0.8931674712248928
745,36780619,46695756,0.6157801887241874
746,36780619,41574489,0.6117018928306454
